final_rank,size,mp_id,hub_name,from_stop_id,from_stop_name,from_stop_area_id,from_stop_modes,to_stop_id,to_stop_name,to_stop_area_id,to_stop_modes,minimal_transfer_time_s,pair_type,within_confirmed_hub_node,candidate_for_later_change,review_note
4,large,62,Münchner Freiheit,107348,Münchner Freiheit,107347,bus,107350,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107348,Münchner Freiheit,107347,bus,107351,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107348,Münchner Freiheit,107347,bus,107352,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107348,Münchner Freiheit,107347,bus,107353,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107348,Münchner Freiheit,107347,bus,107354,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107348,Münchner Freiheit,107347,bus,107355,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107348,Münchner Freiheit,107347,bus,107356,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107349,Münchner Freiheit,107347,tram,107348,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107349,Münchner Freiheit,107347,tram,107349,Münchner Freiheit,107347,tram,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107349,Münchner Freiheit,107347,tram,107350,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107349,Münchner Freiheit,107347,tram,107351,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107349,Münchner Freiheit,107347,tram,107352,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107349,Münchner Freiheit,107347,tram,107353,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107349,Münchner Freiheit,107347,tram,107354,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107349,Münchner Freiheit,107347,tram,107355,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107349,Münchner Freiheit,107347,tram,107356,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107350,Münchner Freiheit,107347,bus,107348,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107350,Münchner Freiheit,107347,bus,107349,Münchner Freiheit,107347,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107350,Münchner Freiheit,107347,bus,107350,Münchner Freiheit,107347,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107350,Münchner Freiheit,107347,bus,107351,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107350,Münchner Freiheit,107347,bus,107352,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107350,Münchner Freiheit,107347,bus,107353,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107350,Münchner Freiheit,107347,bus,107354,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107350,Münchner Freiheit,107347,bus,107355,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107350,Münchner Freiheit,107347,bus,107356,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107351,Münchner Freiheit,107347,bus,107348,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107351,Münchner Freiheit,107347,bus,107349,Münchner Freiheit,107347,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107351,Münchner Freiheit,107347,bus,107350,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107351,Münchner Freiheit,107347,bus,107351,Münchner Freiheit,107347,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107351,Münchner Freiheit,107347,bus,107352,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107351,Münchner Freiheit,107347,bus,107353,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107351,Münchner Freiheit,107347,bus,107354,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107351,Münchner Freiheit,107347,bus,107355,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107351,Münchner Freiheit,107347,bus,107356,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107352,Münchner Freiheit,107347,bus,107348,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107352,Münchner Freiheit,107347,bus,107349,Münchner Freiheit,107347,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107352,Münchner Freiheit,107347,bus,107350,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107352,Münchner Freiheit,107347,bus,107351,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107352,Münchner Freiheit,107347,bus,107352,Münchner Freiheit,107347,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107352,Münchner Freiheit,107347,bus,107353,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107352,Münchner Freiheit,107347,bus,107354,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107352,Münchner Freiheit,107347,bus,107355,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107352,Münchner Freiheit,107347,bus,107356,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107353,Münchner Freiheit,107347,subway,107348,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107353,Münchner Freiheit,107347,subway,107349,Münchner Freiheit,107347,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107353,Münchner Freiheit,107347,subway,107350,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107353,Münchner Freiheit,107347,subway,107351,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107353,Münchner Freiheit,107347,subway,107352,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107353,Münchner Freiheit,107347,subway,107353,Münchner Freiheit,107347,subway,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107353,Münchner Freiheit,107347,subway,107354,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107353,Münchner Freiheit,107347,subway,107355,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107353,Münchner Freiheit,107347,subway,107356,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107354,Münchner Freiheit,107347,subway,107348,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107354,Münchner Freiheit,107347,subway,107349,Münchner Freiheit,107347,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107354,Münchner Freiheit,107347,subway,107350,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107354,Münchner Freiheit,107347,subway,107351,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107354,Münchner Freiheit,107347,subway,107352,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107354,Münchner Freiheit,107347,subway,107353,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107354,Münchner Freiheit,107347,subway,107354,Münchner Freiheit,107347,subway,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107354,Münchner Freiheit,107347,subway,107355,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107354,Münchner Freiheit,107347,subway,107356,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107355,Münchner Freiheit,107347,subway,107348,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107355,Münchner Freiheit,107347,subway,107349,Münchner Freiheit,107347,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107355,Münchner Freiheit,107347,subway,107350,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107355,Münchner Freiheit,107347,subway,107351,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107355,Münchner Freiheit,107347,subway,107352,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107355,Münchner Freiheit,107347,subway,107353,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107355,Münchner Freiheit,107347,subway,107354,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107355,Münchner Freiheit,107347,subway,107355,Münchner Freiheit,107347,subway,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107355,Münchner Freiheit,107347,subway,107356,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107356,Münchner Freiheit,107347,subway,107348,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107356,Münchner Freiheit,107347,subway,107349,Münchner Freiheit,107347,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107356,Münchner Freiheit,107347,subway,107350,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107356,Münchner Freiheit,107347,subway,107351,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107356,Münchner Freiheit,107347,subway,107352,Münchner Freiheit,107347,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107356,Münchner Freiheit,107347,subway,107353,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107356,Münchner Freiheit,107347,subway,107354,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107356,Münchner Freiheit,107347,subway,107355,Münchner Freiheit,107347,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
4,large,62,Münchner Freiheit,107356,Münchner Freiheit,107347,subway,107356,Münchner Freiheit,107347,subway,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106070,Rosenheimer Platz,106069,tram,106070,Rosenheimer Platz,106069,tram,300,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106070,Rosenheimer Platz,106069,tram,106071,Rosenheimer Platz,106069,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106070,Rosenheimer Platz,106069,tram,106072,Rosenheimer Platz,106069,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106070,Rosenheimer Platz,106069,tram,106073,Rosenheimer Platz,106069,bus,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106070,Rosenheimer Platz,106069,tram,106074,Rosenheimer Platz,106069,bus,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106071,Rosenheimer Platz,106069,tram,106070,Rosenheimer Platz,106069,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106071,Rosenheimer Platz,106069,tram,106071,Rosenheimer Platz,106069,tram,300,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106071,Rosenheimer Platz,106069,tram,106072,Rosenheimer Platz,106069,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106071,Rosenheimer Platz,106069,tram,106073,Rosenheimer Platz,106069,bus,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106071,Rosenheimer Platz,106069,tram,106074,Rosenheimer Platz,106069,bus,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106072,Rosenheimer Platz,106069,tram,106070,Rosenheimer Platz,106069,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106072,Rosenheimer Platz,106069,tram,106071,Rosenheimer Platz,106069,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106072,Rosenheimer Platz,106069,tram,106072,Rosenheimer Platz,106069,tram,300,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106072,Rosenheimer Platz,106069,tram,106073,Rosenheimer Platz,106069,bus,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106072,Rosenheimer Platz,106069,tram,106074,Rosenheimer Platz,106069,bus,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106073,Rosenheimer Platz,106069,bus,106070,Rosenheimer Platz,106069,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106073,Rosenheimer Platz,106069,bus,106071,Rosenheimer Platz,106069,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106073,Rosenheimer Platz,106069,bus,106072,Rosenheimer Platz,106069,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106073,Rosenheimer Platz,106069,bus,106073,Rosenheimer Platz,106069,bus,300,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106073,Rosenheimer Platz,106069,bus,106074,Rosenheimer Platz,106069,bus,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106074,Rosenheimer Platz,106069,bus,106070,Rosenheimer Platz,106069,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106074,Rosenheimer Platz,106069,bus,106071,Rosenheimer Platz,106069,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106074,Rosenheimer Platz,106069,bus,106072,Rosenheimer Platz,106069,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106074,Rosenheimer Platz,106069,bus,106073,Rosenheimer Platz,106069,bus,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
5,medium,503,Rosenheimer Platz,106074,Rosenheimer Platz,106069,bus,106074,Rosenheimer Platz,106069,bus,300,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106064,Isartor,106063,rail,106064,Isartor,106063,rail,300,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106064,Isartor,106063,rail,106065,Isartor,106063,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106064,Isartor,106063,rail,106066,Isartor,106063,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106064,Isartor,106063,rail,106067,Isartor,106063,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106064,Isartor,106063,rail,106068,Isartor,106063,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106065,Isartor,106063,tram,106064,Isartor,106063,rail,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106065,Isartor,106063,tram,106065,Isartor,106063,tram,300,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106065,Isartor,106063,tram,106066,Isartor,106063,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106065,Isartor,106063,tram,106067,Isartor,106063,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106065,Isartor,106063,tram,106068,Isartor,106063,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106066,Isartor,106063,tram,106064,Isartor,106063,rail,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106066,Isartor,106063,tram,106065,Isartor,106063,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106066,Isartor,106063,tram,106066,Isartor,106063,tram,300,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106066,Isartor,106063,tram,106067,Isartor,106063,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106066,Isartor,106063,tram,106068,Isartor,106063,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106067,Isartor,106063,tram,106064,Isartor,106063,rail,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106067,Isartor,106063,tram,106065,Isartor,106063,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106067,Isartor,106063,tram,106066,Isartor,106063,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106067,Isartor,106063,tram,106067,Isartor,106063,tram,300,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106067,Isartor,106063,tram,106068,Isartor,106063,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106068,Isartor,106063,tram,106064,Isartor,106063,rail,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106068,Isartor,106063,tram,106065,Isartor,106063,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106068,Isartor,106063,tram,106066,Isartor,106063,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106068,Isartor,106063,tram,106067,Isartor,106063,tram,300,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
6,medium,203,Isartor (proxy for Baaderstraße),106068,Isartor,106063,tram,106068,Isartor,106063,tram,300,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108496,Giesing,108495,bus,108496,Giesing,108495,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108496,Giesing,108495,bus,108497,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108496,Giesing,108495,bus,108498,Giesing,108495,rail,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108496,Giesing,108495,bus,108499,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108496,Giesing,108495,bus,108500,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108496,Giesing,108495,bus,108501,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108496,Giesing,108495,bus,108502,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108496,Giesing,108495,bus,108503,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108496,Giesing,108495,bus,108504,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108496,Giesing,108495,bus,108505,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108496,Giesing,108495,bus,108506,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108496,Giesing,108495,bus,108507,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108496,Giesing,108495,bus,108508,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108496,Giesing,108495,bus,108509,Giesing,108495,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108497,Giesing,108495,bus,108496,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108497,Giesing,108495,bus,108497,Giesing,108495,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108497,Giesing,108495,bus,108498,Giesing,108495,rail,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108497,Giesing,108495,bus,108499,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108497,Giesing,108495,bus,108500,Giesing,108495,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108497,Giesing,108495,bus,108501,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108497,Giesing,108495,bus,108502,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108497,Giesing,108495,bus,108503,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108497,Giesing,108495,bus,108504,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
7,medium,49,Giesing station complex,108497,Giesing,108495,bus,108505,Giesing,108495,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
